semana_inicio,semana_fim,terminal,preco
2018-11-05,2018-11-09,Itaqui,1.602604
2018-11-05,2018-11-09,Suape,1.616238
2018-11-05,2018-11-09,Aratu,1.617774
2018-11-05,2018-11-09,Santos,1.653378
2018-11-05,2018-11-09,Paranagua,1.630454
2018-11-12,2018-11-16,Itaqui,1.524086
2018-11-12,2018-11-16,Suape,1.537714
2018-11-12,2018-11-16,Aratu,1.539262
2018-11-12,2018-11-16,Santos,1.574876
2018-11-12,2018-11-16,Paranagua,1.551936
2018-11-19,2018-11-23,Itaqui,1.482270
2018-11-19,2018-11-23,Suape,1.495897
2018-11-19,2018-11-23,Aratu,1.497443
2018-11-19,2018-11-23,Santos,1.536817
2018-11-19,2018-11-23,Paranagua,1.514050
2018-11-26,2018-11-30,Itaqui,1.402530
2018-11-26,2018-11-30,Suape,1.416134
2018-11-26,2018-11-30,Aratu,1.417722
2018-11-26,2018-11-30,Santos,1.458436
2018-11-26,2018-11-30,Paranagua,1.435668
2018-12-03,2018-12-07,Itaqui,1.413200
2018-12-03,2018-12-07,Suape,1.426800
2018-12-03,2018-12-07,Aratu,1.428400
2018-12-03,2018-12-07,Santos,1.475400
2018-12-03,2018-12-07,Paranagua,1.452900
2018-12-10,2018-12-14,Itaqui,1.426300
2018-12-10,2018-12-14,Suape,1.440000
2018-12-10,2018-12-14,Aratu,1.441500
2018-12-10,2018-12-14,Santos,1.489200
2018-12-10,2018-12-14,Paranagua,1.466700
2018-12-17,2018-12-21,Itaqui,1.354148
2018-12-17,2018-12-21,Suape,1.367754
2018-12-17,2018-12-21,Aratu,1.369344
2018-12-17,2018-12-21,Santos,1.409370
2018-12-17,2018-12-21,Paranagua,1.386564
2018-12-24,2018-12-28,Itaqui,1.272853
2018-12-24,2018-12-28,Suape,1.295700
2018-12-24,2018-12-28,Aratu,1.303328
2018-12-24,2018-12-28,Santos,1.323986
2018-12-24,2018-12-28,Paranagua,1.304272
2018-12-31,2019-01-04,Itaqui,1.262107
2018-12-31,2019-01-04,Suape,1.275827
2018-12-31,2019-01-04,Aratu,1.277187
2018-12-31,2019-01-04,Santos,1.311913
2018-12-31,2019-01-04,Paranagua,1.289253
2019-01-07,2019-01-11,Itaqui,1.291026
2019-01-07,2019-01-11,Suape,1.304758
2019-01-07,2019-01-11,Aratu,1.306098
2019-01-07,2019-01-11,Santos,1.339580
2019-01-07,2019-01-11,Paranagua,1.316866
2019-01-14,2019-01-18,Itaqui,1.344538
2019-01-14,2019-01-18,Suape,1.358272
2019-01-14,2019-01-18,Aratu,1.359602
2019-01-14,2019-01-18,Santos,1.390746
2019-01-14,2019-01-18,Paranagua,1.367942
2019-01-21,2019-01-25,Itaqui,1.373507
2019-01-21,2019-01-25,Suape,1.387242
2019-01-21,2019-01-25,Aratu,1.388572
2019-01-21,2019-01-25,Santos,1.418995
2019-01-21,2019-01-25,Paranagua,1.396152
2019-01-28,2019-02-01,Itaqui,1.301086
2019-01-28,2019-02-01,Suape,1.314842
2019-01-28,2019-02-01,Aratu,1.316134
2019-01-28,2019-02-01,Santos,1.346254
2019-01-28,2019-02-01,Paranagua,1.323462
2019-02-04,2019-02-08,Itaqui,1.351458
2019-02-04,2019-02-08,Suape,1.365224
2019-02-04,2019-02-08,Aratu,1.366490
2019-02-04,2019-02-08,Santos,1.394932
2019-02-04,2019-02-08,Paranagua,1.372094
2019-02-11,2019-02-15,Itaqui,1.392326
2019-02-11,2019-02-15,Suape,1.406056
2019-02-11,2019-02-15,Aratu,1.407394
2019-02-11,2019-02-15,Santos,1.441172
2019-02-11,2019-02-15,Paranagua,1.418480
2019-02-18,2019-02-22,Itaqui,1.541132
2019-02-18,2019-02-22,Suape,1.554818
2019-02-18,2019-02-22,Aratu,1.556242
2019-02-18,2019-02-22,Santos,1.590502
2019-02-18,2019-02-22,Paranagua,1.567692
2019-02-25,2019-03-01,Itaqui,1.536960
2019-02-25,2019-03-01,Suape,1.550660
2019-02-25,2019-03-01,Aratu,1.552060
2019-02-25,2019-03-01,Santos,1.584712
2019-02-25,2019-03-01,Paranagua,1.561866
2019-03-04,2019-03-08,Itaqui,1.608956
2019-03-04,2019-03-08,Suape,1.622698
2019-03-04,2019-03-08,Aratu,1.624012
2019-03-04,2019-03-08,Santos,1.654012
2019-03-04,2019-03-08,Paranagua,1.631174
2019-03-11,2019-03-15,Itaqui,1.658822
2019-03-11,2019-03-15,Suape,1.672598
2019-03-11,2019-03-15,Aratu,1.673848
2019-03-11,2019-03-15,Santos,1.702746
2019-03-11,2019-03-15,Paranagua,1.679960
2019-03-18,2019-03-22,Itaqui,1.693040
2019-03-18,2019-03-22,Suape,1.706752
2019-03-18,2019-03-22,Aratu,1.708126
2019-03-18,2019-03-22,Santos,1.740588
2019-03-18,2019-03-22,Paranagua,1.717766
2019-03-25,2019-03-29,Itaqui,1.735908
2019-03-25,2019-03-29,Suape,1.749600
2019-03-25,2019-03-29,Aratu,1.751020
2019-03-25,2019-03-29,Santos,1.784656
2019-03-25,2019-03-29,Paranagua,1.761822
2019-04-01,2019-04-05,Itaqui,1.747316
2019-04-01,2019-04-05,Suape,1.761016
2019-04-01,2019-04-05,Aratu,1.762414
2019-04-01,2019-04-05,Santos,1.795936
2019-04-01,2019-04-05,Paranagua,1.773126
2019-04-08,2019-04-12,Itaqui,1.828156
2019-04-08,2019-04-12,Suape,1.841864
2019-04-08,2019-04-12,Aratu,1.843248
2019-04-08,2019-04-12,Santos,1.875176
2019-04-08,2019-04-12,Paranagua,1.852320
2019-04-15,2019-04-19,Itaqui,1.864397
2019-04-15,2019-04-19,Suape,1.878090
2019-04-15,2019-04-19,Aratu,1.879502
2019-04-15,2019-04-19,Santos,1.909822
2019-04-15,2019-04-19,Paranagua,1.886843
2019-04-22,2019-04-26,Itaqui,1.951480
2019-04-22,2019-04-26,Suape,1.965185
2019-04-22,2019-04-26,Aratu,1.966575
2019-04-22,2019-04-26,Santos,1.996815
2019-04-22,2019-04-26,Paranagua,1.973865
2019-04-29,2019-05-03,Itaqui,1.945317
2019-04-29,2019-05-03,Suape,1.959050
2019-04-29,2019-05-03,Aratu,1.960390
2019-04-29,2019-05-03,Santos,1.990182
2019-04-29,2019-05-03,Paranagua,1.967295
2019-05-06,2019-05-10,Itaqui,1.902830
2019-05-06,2019-05-10,Suape,1.916557
2019-05-06,2019-05-10,Aratu,1.917907
2019-05-06,2019-05-10,Santos,1.949923
2019-05-06,2019-05-10,Paranagua,1.927120
2019-05-13,2019-05-17,Itaqui,1.921815
2019-05-13,2019-05-17,Suape,1.935505
2019-05-13,2019-05-17,Aratu,1.948722
2019-05-13,2019-05-17,Santos,1.969532
2019-05-13,2019-05-17,Paranagua,1.946652
2019-05-20,2019-05-24,Itaqui,1.992900
2019-05-20,2019-05-24,Suape,2.006585
2019-05-20,2019-05-24,Aratu,2.008018
2019-05-20,2019-05-24,Santos,2.040513
2019-05-20,2019-05-24,Paranagua,2.017602
2019-05-27,2019-05-31,Itaqui,1.854080
2019-05-27,2019-05-31,Suape,1.867785
2019-05-27,2019-05-31,Aratu,1.869177
2019-05-27,2019-05-31,Santos,1.900610
2019-05-27,2019-05-31,Paranagua,1.877715
2019-06-03,2019-06-07,Itaqui,1.639160
2019-06-03,2019-06-07,Suape,1.652914
2019-06-03,2019-06-07,Aratu,1.654202
2019-06-03,2019-06-07,Santos,1.683440
2019-06-03,2019-06-07,Paranagua,1.660606
2019-06-10,2019-06-14,Itaqui,1.623026
2019-06-10,2019-06-14,Suape,1.636792
2019-06-10,2019-06-14,Aratu,1.638058
2019-06-10,2019-06-14,Santos,1.666830
2019-06-10,2019-06-14,Paranagua,1.644012
2019-06-17,2019-06-21,Itaqui,1.630400
2019-06-17,2019-06-21,Suape,1.644100
2019-06-17,2019-06-21,Aratu,1.645500
2019-06-17,2019-06-21,Santos,1.677000
2019-06-17,2019-06-21,Paranagua,1.654200
2019-06-24,2019-06-28,Itaqui,1.700900
2019-06-24,2019-06-28,Suape,1.714600
2019-06-24,2019-06-28,Aratu,1.716000
2019-06-24,2019-06-28,Santos,1.749400
2019-06-24,2019-06-28,Paranagua,1.726500
2019-07-01,2019-07-05,Itaqui,1.722800
2019-07-01,2019-07-05,Suape,1.736500
2019-07-01,2019-07-05,Aratu,1.737900
2019-07-01,2019-07-05,Santos,1.771400
2019-07-01,2019-07-05,Paranagua,1.748500
2019-07-08,2019-07-12,Itaqui,1.736900
2019-07-08,2019-07-12,Suape,1.750600
2019-07-08,2019-07-12,Aratu,1.751900
2019-07-08,2019-07-12,Santos,1.781900
2019-07-08,2019-07-12,Paranagua,1.759000
2019-07-15,2019-07-19,Itaqui,1.714500
2019-07-15,2019-07-19,Suape,1.728300
2019-07-15,2019-07-19,Aratu,1.729500
2019-07-15,2019-07-19,Santos,1.759200
2019-07-15,2019-07-19,Paranagua,1.736300
2019-07-22,2019-07-26,Itaqui,1.699500
2019-07-22,2019-07-26,Suape,1.713300
2019-07-22,2019-07-26,Aratu,1.714600
2019-07-22,2019-07-26,Santos,1.747300
2019-07-22,2019-07-26,Paranagua,1.724400
2019-07-29,2019-08-02,Itaqui,1.749600
2019-07-29,2019-08-02,Suape,1.763300
2019-07-29,2019-08-02,Aratu,1.764600
2019-07-29,2019-08-02,Santos,1.797300
2019-07-29,2019-08-02,Paranagua,1.774300
2019-08-05,2019-08-09,Itaqui,1.680300
2019-08-05,2019-08-09,Suape,1.694000
2019-08-05,2019-08-09,Aratu,1.695400
2019-08-05,2019-08-09,Santos,1.729700
2019-08-05,2019-08-09,Paranagua,1.706600
2019-08-12,2019-08-16,Itaqui,1.681100
2019-08-12,2019-08-16,Suape,1.694800
2019-08-12,2019-08-16,Aratu,1.696200
2019-08-12,2019-08-16,Santos,1.730200
2019-08-12,2019-08-16,Paranagua,1.707000
2019-08-19,2019-08-23,Itaqui,1.640600
2019-08-19,2019-08-23,Suape,1.654300
2019-08-19,2019-08-23,Aratu,1.655700
2019-08-19,2019-08-23,Santos,1.689500
2019-08-19,2019-08-23,Paranagua,1.666400
2019-08-26,2019-08-30,Itaqui,1.556000
2019-08-26,2019-08-30,Suape,1.569700
2019-08-26,2019-08-30,Aratu,1.571200
2019-08-26,2019-08-30,Santos,1.606800
2019-08-26,2019-08-30,Paranagua,1.583700
2019-09-02,2019-09-06,Manaus,1.568330
2019-09-02,2019-09-06,Itaqui,1.582060
2019-09-02,2019-09-06,Suape,1.568330
2019-09-02,2019-09-06,Aratu,1.569793
2019-09-02,2019-09-06,Santos,1.612183
2019-09-02,2019-09-06,Paranagua,1.600593
2019-09-02,2019-09-06,Tramandai,1.594580
2019-09-02,2019-09-06,Guamaré,1.624593
2019-09-02,2019-09-06,Duque de Caxias,1.677640
2019-09-02,2019-09-06,Betim,1.684678
2019-09-02,2019-09-06,Cubatão,1.620830
2019-09-02,2019-09-06,Mauá,1.638248
2019-09-02,2019-09-06,Paulínia,1.645648
2019-09-02,2019-09-06,São José dos Campos,1.643408
2019-09-02,2019-09-06,Araucária,1.619163
2019-09-02,2019-09-06,Canoas,1.613930
2019-09-09,2019-09-13,Manaus,1.598412
2019-09-09,2019-09-13,Itaqui,1.612116
2019-09-09,2019-09-13,Suape,1.598412
2019-09-09,2019-09-13,Aratu,1.599816
2019-09-09,2019-09-13,Santos,1.640850
2019-09-09,2019-09-13,Paranagua,1.629300
2019-09-09,2019-09-13,Tramandai,1.623172
2019-09-09,2019-09-13,Guamaré,1.654672
2019-09-09,2019-09-13,Duque de Caxias,1.706304
2019-09-09,2019-09-13,Betim,1.713344
2019-09-09,2019-09-13,Cubatão,1.649494
2019-09-09,2019-09-13,Mauá,1.666914
2019-09-09,2019-09-13,Paulínia,1.674314
2019-09-09,2019-09-13,São José dos Campos,1.672074
2019-09-09,2019-09-13,Araucária,1.647868
2019-09-09,2019-09-13,Canoas,1.642522
2019-09-16,2019-09-20,Manaus,1.696246
2019-09-16,2019-09-20,Itaqui,1.709912
2019-09-16,2019-09-20,Suape,1.696246
2019-09-16,2019-09-20,Aratu,1.697578
2019-09-16,2019-09-20,Santos,1.738114
2019-09-16,2019-09-20,Paranagua,1.726666
2019-09-16,2019-09-20,Tramandai,1.720304
2019-09-16,2019-09-20,Guamaré,1.752506
2019-09-16,2019-09-20,Duque de Caxias,1.803574
2019-09-16,2019-09-20,Betim,1.810608
2019-09-16,2019-09-20,Cubatão,1.746764
2019-09-16,2019-09-20,Mauá,1.764178
2019-09-16,2019-09-20,Paulínia,1.771578
2019-09-16,2019-09-20,São José dos Campos,1.769338
2019-09-16,2019-09-20,Araucária,1.745232
2019-09-16,2019-09-20,Canoas,1.739654
2019-09-23,2019-09-27,Manaus,1.701888
2019-09-23,2019-09-27,Itaqui,1.715564
2019-09-23,2019-09-27,Suape,1.701888
2019-09-23,2019-09-27,Aratu,1.703242
2019-09-23,2019-09-27,Santos,1.743742
2019-09-23,2019-09-27,Paranagua,1.732258
2019-09-23,2019-09-27,Tramandai,1.725970
2019-09-23,2019-09-27,Guamaré,1.758150
2019-09-23,2019-09-27,Duque de Caxias,1.809198
2019-09-23,2019-09-27,Betim,1.816236
2019-09-23,2019-09-27,Cubatão,1.752388
2019-09-23,2019-09-27,Mauá,1.769804
2019-09-23,2019-09-27,Paulínia,1.777204
2019-09-23,2019-09-27,São José dos Campos,1.774964
2019-09-23,2019-09-27,Araucária,1.750826
2019-09-23,2019-09-27,Canoas,1.745322
2019-09-30,2019-10-04,Manaus,1.621876
2019-09-30,2019-10-04,Itaqui,1.635580
2019-09-30,2019-10-04,Suape,1.621876
2019-09-30,2019-10-04,Aratu,1.623282
2019-09-30,2019-10-04,Santos,1.664508
2019-09-30,2019-10-04,Paranagua,1.652960
2019-09-30,2019-10-04,Tramandai,1.646832
2019-09-30,2019-10-04,Guamaré,1.678136
2019-09-30,2019-10-04,Duque de Caxias,1.729966
2019-09-30,2019-10-04,Betim,1.737000
2019-09-30,2019-10-04,Cubatão,1.673156
2019-09-30,2019-10-04,Mauá,1.690570
2019-09-30,2019-10-04,Paulínia,1.697970
2019-09-30,2019-10-04,São José dos Campos,1.695730
2019-09-30,2019-10-04,Araucária,1.671530
2019-09-30,2019-10-04,Canoas,1.666182
2019-10-07,2019-10-11,Manaus,1.640566
2019-10-07,2019-10-11,Itaqui,1.654320
2019-10-07,2019-10-11,Suape,1.640566
2019-10-07,2019-10-11,Aratu,1.642072
2019-10-07,2019-10-11,Santos,1.687612
2019-10-07,2019-10-11,Paranagua,1.676044
2019-10-07,2019-10-11,Tramandai,1.670026
2019-10-07,2019-10-11,Guamaré,1.696826
2019-10-07,2019-10-11,Duque de Caxias,1.753070
2019-10-07,2019-10-11,Betim,1.760106
2019-10-07,2019-10-11,Cubatão,1.696260
2019-10-07,2019-10-11,Mauá,1.713674
2019-10-07,2019-10-11,Paulínia,1.721074
2019-10-07,2019-10-11,São José dos Campos,1.718834
2019-10-07,2019-10-11,Araucária,1.694610
2019-10-07,2019-10-11,Canoas,1.689376
2019-10-14,2019-10-18,Manaus,1.727456
2019-10-14,2019-10-18,Itaqui,1.741316
2019-10-14,2019-10-18,Suape,1.727456
2019-10-14,2019-10-18,Aratu,1.729178
2019-10-14,2019-10-18,Santos,1.779102
2019-10-14,2019-10-18,Paranagua,1.767336
2019-10-14,2019-10-18,Tramandai,1.761838
2019-10-14,2019-10-18,Guamaré,1.783718
2019-10-14,2019-10-18,Duque de Caxias,1.844562
2019-10-14,2019-10-18,Betim,1.851600
2019-10-14,2019-10-18,Cubatão,1.787752
2019-10-14,2019-10-18,Mauá,1.805168
2019-10-14,2019-10-18,Paulínia,1.812568
2019-10-14,2019-10-18,São José dos Campos,1.810328
2019-10-14,2019-10-18,Araucária,1.785904
2019-10-14,2019-10-18,Canoas,1.781188
2019-10-21,2019-10-25,Manaus,1.707400
2019-10-21,2019-10-25,Itaqui,1.721144
2019-10-21,2019-10-25,Suape,1.707400
2019-10-21,2019-10-25,Aratu,1.708884
2019-10-21,2019-10-25,Santos,1.755378
2019-10-21,2019-10-25,Paranagua,1.743872
2019-10-21,2019-10-25,Tramandai,1.737720
2019-10-21,2019-10-25,Guamaré,1.763660
2019-10-21,2019-10-25,Duque de Caxias,1.820836
2019-10-21,2019-10-25,Betim,1.827872
2019-10-21,2019-10-25,Cubatão,1.764026
2019-10-21,2019-10-25,Mauá,1.781442
2019-10-21,2019-10-25,Paulínia,1.788842
2019-10-21,2019-10-25,São José dos Campos,1.786602
2019-10-21,2019-10-25,Araucária,1.762438
2019-10-21,2019-10-25,Canoas,1.757072
2019-10-28,2019-11-01,Manaus,1.711706
2019-10-28,2019-11-01,Itaqui,1.725428
2019-10-28,2019-11-01,Suape,1.711706
2019-10-28,2019-11-01,Aratu,1.713156
2019-10-28,2019-11-01,Santos,1.758632
2019-10-28,2019-11-01,Paranagua,1.747152
2019-10-28,2019-11-01,Tramandai,1.740928
2019-10-28,2019-11-01,Guamaré,1.767968
2019-10-28,2019-11-01,Duque de Caxias,1.824086
2019-10-28,2019-11-01,Betim,1.831124
2019-10-28,2019-11-01,Cubatão,1.767276
2019-10-28,2019-11-01,Mauá,1.784694
2019-10-28,2019-11-01,Paulínia,1.792094
2019-10-28,2019-11-01,São José dos Campos,1.789854
2019-10-28,2019-11-01,Araucária,1.765718
2019-10-28,2019-11-01,Canoas,1.760278
2019-11-04,2019-11-08,Manaus,1.749092
2019-11-04,2019-11-08,Itaqui,1.762884
2019-11-04,2019-11-08,Suape,1.749092
2019-11-04,2019-11-08,Aratu,1.750674
2019-11-04,2019-11-08,Santos,1.800856
2019-11-04,2019-11-08,Paranagua,1.789316
2019-11-04,2019-11-08,Tramandai,1.783294
2019-11-04,2019-11-08,Guamaré,1.805352
2019-11-04,2019-11-08,Duque de Caxias,1.866310
2019-11-04,2019-11-08,Betim,1.873350
2019-11-04,2019-11-08,Cubatão,1.809500
2019-11-04,2019-11-08,Mauá,1.826920
2019-11-04,2019-11-08,Paulínia,1.834320
2019-11-04,2019-11-08,São José dos Campos,1.832080
2019-11-04,2019-11-08,Araucária,1.807880
2019-11-04,2019-11-08,Canoas,1.802648
2019-11-11,2019-11-15,Manaus,1.781404
2019-11-11,2019-11-15,Itaqui,1.795294
2019-11-11,2019-11-15,Suape,1.781404
2019-11-11,2019-11-15,Aratu,1.783188
2019-11-11,2019-11-15,Santos,1.835686
2019-11-11,2019-11-15,Paranagua,1.823900
2019-11-11,2019-11-15,Tramandai,1.818476
2019-11-11,2019-11-15,Guamaré,1.837664
2019-11-11,2019-11-15,Duque de Caxias,1.901146
2019-11-11,2019-11-15,Betim,1.908178
2019-11-11,2019-11-15,Cubatão,1.844336
2019-11-11,2019-11-15,Mauá,1.861748
2019-11-11,2019-11-15,Paulínia,1.869148
2019-11-11,2019-11-15,São José dos Campos,1.866908
2019-11-11,2019-11-15,Araucária,1.842470
2019-11-11,2019-11-15,Canoas,1.837828
2019-11-18,2019-11-22,Manaus,1.817020
2019-11-18,2019-11-22,Itaqui,1.830916
2019-11-18,2019-11-22,Suape,1.817020
2019-11-18,2019-11-22,Aratu,1.818812
2019-11-18,2019-11-22,Santos,1.870416
2019-11-18,2019-11-22,Paranagua,1.858592
2019-11-18,2019-11-22,Tramandai,1.853248
2019-11-18,2019-11-22,Guamaré,1.873280
2019-11-18,2019-11-22,Duque de Caxias,1.935876
2019-11-18,2019-11-22,Betim,1.942910
2019-11-18,2019-11-22,Cubatão,1.879064
2019-11-18,2019-11-22,Mauá,1.896478
2019-11-18,2019-11-22,Paulínia,1.903878
2019-11-18,2019-11-22,São José dos Campos,1.901638
2019-11-18,2019-11-22,Araucária,1.877158
2019-11-18,2019-11-22,Canoas,1.872598
2019-11-25,2019-11-29,Manaus,1.887197
2019-11-25,2019-11-29,Itaqui,1.901083
2019-11-25,2019-11-29,Suape,1.887197
2019-11-25,2019-11-29,Aratu,1.888973
2019-11-25,2019-11-29,Santos,1.939277
2019-11-25,2019-11-29,Paranagua,1.927437
2019-11-25,2019-11-29,Tramandai,1.922117
2019-11-25,2019-11-29,Guamaré,1.943457
2019-11-25,2019-11-29,Duque de Caxias,2.004737
2019-11-25,2019-11-29,Betim,2.011773
2019-11-25,2019-11-29,Cubatão,1.947927
2019-11-25,2019-11-29,Mauá,1.965340
2019-11-25,2019-11-29,Paulínia,1.972740
2019-11-25,2019-11-29,São José dos Campos,1.970500
2019-11-25,2019-11-29,Araucária,1.946003
2019-11-25,2019-11-29,Canoas,1.941467
2019-12-02,2019-12-06,Manaus,1.787856
2019-12-02,2019-12-06,Itaqui,1.801736
2019-12-02,2019-12-06,Suape,1.787856
2019-12-02,2019-12-06,Aratu,1.789618
2019-12-02,2019-12-06,Santos,1.841122
2019-12-02,2019-12-06,Paranagua,1.829348
2019-12-02,2019-12-06,Tramandai,1.823888
2019-12-02,2019-12-06,Guamaré,1.844122
2019-12-02,2019-12-06,Duque de Caxias,1.906580
2019-12-02,2019-12-06,Betim,1.913616
2019-12-02,2019-12-06,Cubatão,1.849770
2019-12-02,2019-12-06,Mauá,1.867184
2019-12-02,2019-12-06,Paulínia,1.874584
2019-12-02,2019-12-06,São José dos Campos,1.872344
2019-12-02,2019-12-06,Araucária,1.847916
2019-12-02,2019-12-06,Canoas,1.843238
2019-12-09,2019-12-13,Manaus,1.811928
2019-12-09,2019-12-13,Itaqui,1.825838
2019-12-09,2019-12-13,Suape,1.811928
2019-12-09,2019-12-13,Aratu,1.813748
2019-12-09,2019-12-13,Santos,1.867812
2019-12-09,2019-12-13,Paranagua,1.856010
2019-12-09,2019-12-13,Tramandai,1.850642
2019-12-09,2019-12-13,Guamaré,1.868188
2019-12-09,2019-12-13,Duque de Caxias,1.933268
2019-12-09,2019-12-13,Betim,1.940302
2019-12-09,2019-12-13,Cubatão,1.876456
2019-12-09,2019-12-13,Mauá,1.893872
2019-12-09,2019-12-13,Paulínia,1.901272
2019-12-09,2019-12-13,São José dos Campos,1.899032
2019-12-09,2019-12-13,Araucária,1.874578
2019-12-09,2019-12-13,Canoas,1.869994
2019-12-16,2019-12-20,Manaus,1.833946
2019-12-16,2019-12-20,Itaqui,1.847874
2019-12-16,2019-12-20,Suape,1.833946
2019-12-16,2019-12-20,Aratu,1.835804
2019-12-16,2019-12-20,Santos,1.889330
2019-12-16,2019-12-20,Paranagua,1.877454
2019-12-16,2019-12-20,Tramandai,1.872252
2019-12-16,2019-12-20,Guamaré,1.890206
2019-12-16,2019-12-20,Duque de Caxias,1.954784
2019-12-16,2019-12-20,Betim,1.961820
2019-12-16,2019-12-20,Cubatão,1.897972
2019-12-16,2019-12-20,Mauá,1.915390
2019-12-16,2019-12-20,Paulínia,1.922790
2019-12-16,2019-12-20,São José dos Campos,1.920550
2019-12-16,2019-12-20,Araucária,1.896020
2019-12-16,2019-12-20,Canoas,1.891602
2019-12-23,2019-12-27,Manaus,1.872648
2019-12-23,2019-12-27,Itaqui,1.886605
2019-12-23,2019-12-27,Suape,1.872648
2019-12-23,2019-12-27,Aratu,1.874568
2019-12-23,2019-12-27,Santos,1.927973
2019-12-23,2019-12-27,Paranagua,1.916005
2019-12-23,2019-12-27,Tramandai,1.911018
2019-12-23,2019-12-27,Guamaré,1.928908
2019-12-23,2019-12-27,Duque de Caxias,1.993433
2019-12-23,2019-12-27,Betim,2.000465
2019-12-23,2019-12-27,Cubatão,1.936623
2019-12-23,2019-12-27,Mauá,1.954033
2019-12-23,2019-12-27,Paulínia,1.961433
2019-12-23,2019-12-27,São José dos Campos,1.959193
2019-12-23,2019-12-27,Araucária,1.934570
2019-12-23,2019-12-27,Canoas,1.930370
2019-12-30,2020-01-03,Manaus,1.837683
2019-12-30,2020-01-03,Itaqui,1.851668
2019-12-30,2020-01-03,Suape,1.837683
2019-12-30,2020-01-03,Aratu,1.839658
2019-12-30,2020-01-03,Santos,1.894080
2019-12-30,2020-01-03,Paranagua,1.881873
2019-12-30,2020-01-03,Tramandai,1.877610
2019-12-30,2020-01-03,Guamaré,1.893943
2019-12-30,2020-01-03,Duque de Caxias,1.959535
2019-12-30,2020-01-03,Betim,1.966573
2019-12-30,2020-01-03,Cubatão,1.902725
2019-12-30,2020-01-03,Mauá,1.920143
2019-12-30,2020-01-03,Paulínia,1.927543
2019-12-30,2020-01-03,São José dos Campos,1.925303
2019-12-30,2020-01-03,Araucária,1.900440
2019-12-30,2020-01-03,Canoas,1.896960
2020-01-06,2020-01-10,Manaus,1.799836
2020-01-06,2020-01-10,Itaqui,1.813916
2020-01-06,2020-01-10,Suape,1.799836
2020-01-06,2020-01-10,Aratu,1.802000
2020-01-06,2020-01-10,Santos,1.860792
2020-01-06,2020-01-10,Paranagua,1.848204
2020-01-06,2020-01-10,Tramandai,1.845072
2020-01-06,2020-01-10,Guamaré,1.856098
2020-01-06,2020-01-10,Duque de Caxias,1.926248
2020-01-06,2020-01-10,Betim,1.933284
2020-01-06,2020-01-10,Cubatão,1.869438
2020-01-06,2020-01-10,Mauá,1.886854
2020-01-06,2020-01-10,Paulínia,1.894254
2020-01-06,2020-01-10,São José dos Campos,1.892014
2020-01-06,2020-01-10,Araucária,1.866768
2020-01-06,2020-01-10,Canoas,1.864422
2020-01-13,2020-01-17,Manaus,1.785022
2020-01-13,2020-01-17,Itaqui,1.799218
2020-01-13,2020-01-17,Suape,1.785022
2020-01-13,2020-01-17,Aratu,1.787414
2020-01-13,2020-01-17,Santos,1.854378
2020-01-13,2020-01-17,Paranagua,1.841592
2020-01-13,2020-01-17,Tramandai,1.839110
2020-01-13,2020-01-17,Guamaré,1.841284
2020-01-13,2020-01-17,Duque de Caxias,1.919836
2020-01-13,2020-01-17,Betim,1.926872
2020-01-13,2020-01-17,Cubatão,1.863026
2020-01-13,2020-01-17,Mauá,1.880442
2020-01-13,2020-01-17,Paulínia,1.887840
2020-01-13,2020-01-17,São José dos Campos,1.885600
2020-01-13,2020-01-17,Araucária,1.860162
2020-01-13,2020-01-17,Canoas,1.858460
2020-01-20,2020-01-24,Manaus,1.751238
2020-01-20,2020-01-24,Itaqui,1.765510
2020-01-20,2020-01-24,Suape,1.751238
2020-01-20,2020-01-24,Aratu,1.753788
2020-01-20,2020-01-24,Santos,1.822388
2020-01-20,2020-01-24,Paranagua,1.809395
2020-01-20,2020-01-24,Tramandai,1.807430
2020-01-20,2020-01-24,Guamaré,1.807498
2020-01-20,2020-01-24,Duque de Caxias,1.887848
2020-01-20,2020-01-24,Betim,1.894885
2020-01-20,2020-01-24,Cubatão,1.831038
2020-01-20,2020-01-24,Mauá,1.848455
2020-01-20,2020-01-24,Paulínia,1.855855
2020-01-20,2020-01-24,São José dos Campos,1.853615
2020-01-20,2020-01-24,Araucária,1.827963
2020-01-20,2020-01-24,Canoas,1.826780
2020-01-27,2020-01-31,Manaus,1.662984
2020-01-27,2020-01-31,Itaqui,1.677112
2020-01-27,2020-01-31,Suape,1.662984
2020-01-27,2020-01-31,Aratu,1.665240
2020-01-27,2020-01-31,Santos,1.729618
2020-01-27,2020-01-31,Paranagua,1.716992
2020-01-27,2020-01-31,Tramandai,1.714080
2020-01-27,2020-01-31,Guamaré,1.719246
2020-01-27,2020-01-31,Duque de Caxias,1.795076
2020-01-27,2020-01-31,Betim,1.802112
2020-01-27,2020-01-31,Cubatão,1.738266
2020-01-27,2020-01-31,Mauá,1.755682
2020-01-27,2020-01-31,Paulínia,1.763080
2020-01-27,2020-01-31,São José dos Campos,1.760840
2020-01-27,2020-01-31,Araucária,1.735560
2020-01-27,2020-01-31,Canoas,1.733432
2020-02-03,2020-02-07,Manaus,1.634184
2020-02-03,2020-02-07,Itaqui,1.648024
2020-02-03,2020-02-07,Suape,1.634184
2020-02-03,2020-02-07,Aratu,1.635860
2020-02-03,2020-02-07,Santos,1.688416
2020-02-03,2020-02-07,Paranagua,1.676460
